0.500000, 24302475669.903023, 1.499951
0.777778, 9997963533.510424, 1.496698
1.055556, 5236683399.270898, 1.470533
1.333333, 2823600159.756323, 1.364940
1.611111, 1183327258.919776, 1.065698
1.888889, 515023687.379427, 0.827018
2.166667, 278844404.164589, 0.694433
2.444444, 165270110.309706, 0.605158
2.722222, 109388471.105264, 0.548449
3.000000, 73074056.597906, 0.493813
