1.000000, 1017.074715, 1.997107
1.200000, 1401.007201, 3.985523
1.400000, 1525.410311, 5.953668
1.600000, 1530.079285, 7.883345
1.800000, 1472.153790, 9.741771
2.000000, 1378.234049, 11.484158
2.200000, 1260.513760, 13.040954
2.400000, 1124.448222, 14.294342
2.600000, 994.784265, 15.327161
2.800000, 881.756694, 16.238827
3.000000, 784.555588, 17.057240
3.200000, 701.215680, 17.802377
3.400000, 629.664325, 18.487720
3.600000, 568.044308, 19.124936
3.800000, 514.691871, 19.719737
